chunk_id,document_id,order_index,page,end_page,section,text_len,text
2d1f518956cdc4b3cf6a9447714cfcd0:99,2d1f518956cdc4b3cf6a9447714cfcd0,99,100,,,113,①Hệ thống file ②Cài đặt hệ thống file ③Tổ chức thông tin trên đĩa từ ④Hệ thống FAT Chương 4 Quản lý hệ thống file
2d1f518956cdc4b3cf6a9447714cfcd0:100,2d1f518956cdc4b3cf6a9447714cfcd0,100,101,,,568,"Chương 4: Quản lý hệ thống file 4. Hệ thống FAT Các hệ thống file Tồn tại nhiều hệ thống file khác nhau l Hệ thống FAT l FAT 12/ FAT16 dùng cho MSDOS l FAT32 dùng từ WIN98 l 12/16/32: Số bit dùng để định danh cluster l Hệ thống NTFS l Sử dụng trong WINNT, WIN2000 l Dùng 64 bit để xác định một cluster l Ưu việt hơn FAT trong bảo mật, mã hóa, nén dữ liệu,... l Hệ thống EXT3 l Sử dụng trong Linux l Hệ thống CDFS l Hệ thống quản lý file trong CDROM l Hạn chế về độ sâu cây thư mục và kích thước tên l Hệ thốngs UDF l Phát triển từ CDFS cho DVD-ROM, hỗ trợ tên file dài"
2d1f518956cdc4b3cf6a9447714cfcd0:101,2d1f518956cdc4b3cf6a9447714cfcd0,101,102,,,110,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT l Boot sector l Bảng FAT (File Allocation Table) l Thư mục gốc
2d1f518956cdc4b3cf6a9447714cfcd0:102,2d1f518956cdc4b3cf6a9447714cfcd0,102,103,,,366,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT Cấu trúc phân vùng cho FAT FAT12/16 l Số cluster lớn nhất FAT12: 212 − 18; FAT16 : 216 − 18 l K/thước max: FAT12: 32MB; FAT16: 2GB/4GB (32K/64K Cluster) FAT32 l Chỉ dùng 28 bit ⇒ Số cluster lớn nhất 228 − 18 l K/thước max: 2TB/8GB/16TB (8KB/32KB/64KB Cluster) Cấu trúc logic của hệ thống FAT Vùng hệ thống Vùng dữ liệu
2d1f518956cdc4b3cf6a9447714cfcd0:103,2d1f518956cdc4b3cf6a9447714cfcd0,103,104,,,287,Jmp xx Bảng Tham số Chương trình mồi 55AA Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Cấu trúc l Sector đầu tiên của phân vùng l Cấu trúc gồm 3 phần l Bảng tham số đĩa (BPB: Bios Parameter Block) l Chương trình mồi (Boot strap loader) l Chữ ký hệ thống (luôn là 55AA)
2d1f518956cdc4b3cf6a9447714cfcd0:104,2d1f518956cdc4b3cf6a9447714cfcd0,104,105,,,795,"Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Cấu trúc bảng tham số đĩa - Phần chung Stt Ofs Kt Giá trị mẫu Ý nghĩa 1 0 3B EB 3C 90 Nhảy đến đầu chương trình mồi 2 3 8B MSDOS5.0 Tên hệ thống file đã format đĩa 3 11 1W 00 02 K/thước 1 sector, thường là 512 4 13 1B 40 Số sector cho một cluster (32K-Cluster) 5 14 1W 01 00 Số scts đứng trước FAT/Số scts để dành 6 16 1B 02 Số bảng FAT 7 17 1W 00 02 Số phần tử của ROOT. FAT32: 00 00 8 19 1W 00 00 Tổng số sector trên đĩa (< 32M) hoặc 0000 9 21 1B F8 Khuôn dạng đĩa (F8:HD, F0: Đĩa1.44M) 10 22 1W D1 09 Số sector cho một bảng FAT(209) 11 24 1W 3F 00 Số sector cho một rãnh (63) 12 26 1W 40 00 Số đầu đọc ghi (64) 13 28 1DW 3F 00 00 00 Số sector ẩn- Sectors trước volume (63) 14 32 1DW 41 0C 34 00 Tổng số sector trên đĩa (3411009)"
2d1f518956cdc4b3cf6a9447714cfcd0:105,2d1f518956cdc4b3cf6a9447714cfcd0,105,106,,,133,Ví dụ: 73 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Cấu trúc bảng tham số đĩa - Phần dành cho FAT12/FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:106,2d1f518956cdc4b3cf6a9447714cfcd0,106,107,,,104,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:107,2d1f518956cdc4b3cf6a9447714cfcd0,107,108,,,147,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 3 Bytes đầu: Nhảy đến đầu chương trình mồi
2d1f518956cdc4b3cf6a9447714cfcd0:108,2d1f518956cdc4b3cf6a9447714cfcd0,108,109,,,111,Jmp+3C Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:109,2d1f518956cdc4b3cf6a9447714cfcd0,109,110,,,161,OEName: MSDOS5.0 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 8 Bytes Tên hệ thống file đã format đĩa
2d1f518956cdc4b3cf6a9447714cfcd0:110,2d1f518956cdc4b3cf6a9447714cfcd0,110,111,,,151,Kích thước sector: 512 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 1 Word K/thước 1 sector
2d1f518956cdc4b3cf6a9447714cfcd0:111,2d1f518956cdc4b3cf6a9447714cfcd0,111,112,,,153,2 sector cho 1 cluster Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 Số sector cho một cluster
2d1f518956cdc4b3cf6a9447714cfcd0:112,2d1f518956cdc4b3cf6a9447714cfcd0,112,113,,,170,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 Có 6 sector đứng trước bảng FAT thứ nhất Số sector đứng trước FAT
2d1f518956cdc4b3cf6a9447714cfcd0:113,2d1f518956cdc4b3cf6a9447714cfcd0,113,114,,,117,Có 2 bảngFAT Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:114,2d1f518956cdc4b3cf6a9447714cfcd0,114,115,,,164,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 Số phần tử của ROOT Có tối đa 512 phần tử trong thư mục gốc
2d1f518956cdc4b3cf6a9447714cfcd0:115,2d1f518956cdc4b3cf6a9447714cfcd0,115,116,,,144,Đĩa lớn hơn32MB Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 Tổng số sector trên đĩa
2d1f518956cdc4b3cf6a9447714cfcd0:116,2d1f518956cdc4b3cf6a9447714cfcd0,116,117,,,136,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 Mã nhận diện khuôn dạng đĩa: F8
2d1f518956cdc4b3cf6a9447714cfcd0:117,2d1f518956cdc4b3cf6a9447714cfcd0,117,118,,,135,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 Số sector cho một bảng FAT:245
2d1f518956cdc4b3cf6a9447714cfcd0:118,2d1f518956cdc4b3cf6a9447714cfcd0,118,119,,,130,Số sector cho một rãnh:63 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:119,2d1f518956cdc4b3cf6a9447714cfcd0,119,120,,,124,Số đầu đọc ghi: 255 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:120,2d1f518956cdc4b3cf6a9447714cfcd0,120,121,,,121,Số sector ẩn: 63 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:121,2d1f518956cdc4b3cf6a9447714cfcd0,121,122,,,145,Tổng số sector của Volume: 125889(≈64MB) Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:122,2d1f518956cdc4b3cf6a9447714cfcd0,122,123,,,132,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 Số hiệu ổ đĩa vật lý: 00 00
2d1f518956cdc4b3cf6a9447714cfcd0:123,2d1f518956cdc4b3cf6a9447714cfcd0,123,124,,,128,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16 Bootsector mở rộng: 29h
2d1f518956cdc4b3cf6a9447714cfcd0:124,2d1f518956cdc4b3cf6a9447714cfcd0,124,125,,,136,Volume serial number: 70D4-EAA6 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:125,2d1f518956cdc4b3cf6a9447714cfcd0,125,126,,,122,Nhãn đĩa: NO NAME Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:126,2d1f518956cdc4b3cf6a9447714cfcd0,126,127,,,120,Kiểu FAT: FAT16 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:127,2d1f518956cdc4b3cf6a9447714cfcd0,127,128,,,133,Bắt đầu của chương trình mồi Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ giải mã bảng tham số đĩa của FAT16
2d1f518956cdc4b3cf6a9447714cfcd0:128,2d1f518956cdc4b3cf6a9447714cfcd0,128,129,,,791,"Stt Ofs Kt Giá tri mẫu Ý nghĩa 15 36 1DW C9 03 00 00 Tổng số sector cho bảng FAT 16 40 1W 00 00 Flags: #FAT chính(Không dùng ) 17 42 1W 00 00 Version: Phiên bản FAT32 (Không dùng ) 18 44 1DW 02 00 00 00 Số hiệu cluster bắt đầu của ROOT 19 48 1W 01 00 #sector chứa File System information 20 50 1W 06 00 Số hiệu sector dùng backup Bootsector 21 52 12B 00 . . . 00 Để dành 22 64 1B 00 Số hiệu ổ đĩa vật lý 0: ổ A; 80h: ổ C 23 65 1B 00 Để dành/Byte cao cho trường #Driver 24 66 1B 29 Boot sector mở rộng. Luôn có giá trị 29h 25 67 1DW 62 0E 18 66 Volumn Serial number 26 71 11B NO NAME Volumn Label: Nhãn đĩa (Ko s/dụng ) 27 82 8B FAT32 Để dành, thường là đoạn text miêu tả dạng FAT Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Cấu trúc bảng tham số đĩa - Phần dành cho FAT32"
2d1f518956cdc4b3cf6a9447714cfcd0:129,2d1f518956cdc4b3cf6a9447714cfcd0,129,130,,,118,76 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Ví dụ Boot sector của một hệ thống dùng FAT32
2d1f518956cdc4b3cf6a9447714cfcd0:130,2d1f518956cdc4b3cf6a9447714cfcd0,130,131,,,121,77 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Kết quả giải mã hệ thống FAT32 bằng chương trình
2d1f518956cdc4b3cf6a9447714cfcd0:131,2d1f518956cdc4b3cf6a9447714cfcd0,131,132,,,638,"Stt Ofs Size Ý nghĩa 1 0 1DW Chữ ký thứ nhất của FSInfo sector. Giá trị các byte theo thứ tự: 52h 52h 61h 41h 2 4 480B Không rõ, thường chứa giá trị 00 3 484 1DW Chữ ký của File System Information Sector. Giá trị các byte theo thứ tự: 72h 72h 41h 61h 4 488 1DW Số cluster tự do. -1 nếu không xác định 5 492 1DW Số hiệu của cluster vừa mới được cung cấp 6 496 12B Để dành 7 508 2B Không xác định, thường bằng 0 8 510 2B Chữ ký Bootsector. Có giá trị 55 AA Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector File System Information Sector l Thường là Sector thứ 2 của Volume l Ngay sau Boot sector (Sector số hiệu 1) l Cấu trúc"
2d1f518956cdc4b3cf6a9447714cfcd0:132,2d1f518956cdc4b3cf6a9447714cfcd0,132,133,,,120,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector File system information sector của một volume dùng FAT32
2d1f518956cdc4b3cf6a9447714cfcd0:133,2d1f518956cdc4b3cf6a9447714cfcd0,133,134,,,120,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector File system information sector của một volume dùng FAT32
2d1f518956cdc4b3cf6a9447714cfcd0:134,2d1f518956cdc4b3cf6a9447714cfcd0,134,135,,,727,Stt Ofs Kt Giá tri mẫu Ý nghĩa Nhảy đến đầu chương trình mồi Tên hệ th6ng file đã format đĩa Bytes perSector Sectors per Cluster (4K-Cluster ) Reserved sectors. Allwayszero Allways 0 (FAT: Số bảng FAT) Allways 0 (FAT: Sốp/tử của ROOT) Not used by NTFS (FAT:K/thước đĩa) Media Type Allway 0 (FAT:Sectors cho FAT) Sector per Track (63 ) Number of Head (255) Hidden sectors (63) 1 0 3B EB 52 90 2 3 8B NTFS 3 11 1W 00 02 4 13 1B 08 5 14 1W 00 00 6 16 1B 00 7 17 1W 00 00 8 19 1W 00 00 9 21 1B F8 10 22 1W 00 00 11 24 1W 3F 00 12 26 1W FF 00 13 28 1DW 3F 00 0000 14 32 1DW 00 00 0000 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Cấu trúc bảng tham số đĩa cho hệ thống NTFS 1 Not used by NTFS (FAT: ∑ sectors %% )
2d1f518956cdc4b3cf6a9447714cfcd0:135,2d1f518956cdc4b3cf6a9447714cfcd0,135,136,,,687,Stt Ofs Kt Giá tri mẫu Ý nghĩa 15 36 1DW 80 00 80 00 Not used by NTFS(FAT:Tổng số sec- tors cho FAT) 16 40 1LCN 2B 92 00 02 Total sectors (LCN:LONGLONG ) 00 00 00 00 (33591851 ) 17 48 1LCN 00 00 0C 00 Logical cluster number for MFT 00 00 00 00 (786432) 18 56 1LCN 22 09 20 00 Logical #cluster for MFT mirroring 00 00 00 00 (2099490 ) 19 64 1DW F6 00 00 00 Clusters per file record segment (246) 20 68 1DW 01 00 00 00 Clusters per index block (1) 21 72 1LCN A6 CA D7 C6 Volume serial number 00 D8 6C 24 246C-D800-C6D7-CAA6 22 80 1DW 00 00 00 00 Checksum 23 84 - Bootstrap loader Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Cấu trúc bảng tham số đĩa cho hệ thống NTFS 2
2d1f518956cdc4b3cf6a9447714cfcd0:136,2d1f518956cdc4b3cf6a9447714cfcd0,136,137,,,107,82 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Boot sectors của một đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:137,2d1f518956cdc4b3cf6a9447714cfcd0,137,138,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:138,2d1f518956cdc4b3cf6a9447714cfcd0,138,139,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:139,2d1f518956cdc4b3cf6a9447714cfcd0,139,140,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:140,2d1f518956cdc4b3cf6a9447714cfcd0,140,141,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:141,2d1f518956cdc4b3cf6a9447714cfcd0,141,142,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:142,2d1f518956cdc4b3cf6a9447714cfcd0,142,143,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:143,2d1f518956cdc4b3cf6a9447714cfcd0,143,144,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:144,2d1f518956cdc4b3cf6a9447714cfcd0,144,145,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:145,2d1f518956cdc4b3cf6a9447714cfcd0,145,146,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:146,2d1f518956cdc4b3cf6a9447714cfcd0,146,147,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:147,2d1f518956cdc4b3cf6a9447714cfcd0,147,148,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:148,2d1f518956cdc4b3cf6a9447714cfcd0,148,149,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:149,2d1f518956cdc4b3cf6a9447714cfcd0,149,150,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:150,2d1f518956cdc4b3cf6a9447714cfcd0,150,151,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:151,2d1f518956cdc4b3cf6a9447714cfcd0,151,152,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:152,2d1f518956cdc4b3cf6a9447714cfcd0,152,153,,,111,83 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.1 Boot sector Giải mã bảng tham số của đĩa dùng NTFS
2d1f518956cdc4b3cf6a9447714cfcd0:153,2d1f518956cdc4b3cf6a9447714cfcd0,153,154,,,110,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT l Boot sector l Bảng FAT (File Allocation Table) l Thư mục gốc
2d1f518956cdc4b3cf6a9447714cfcd0:154,2d1f518956cdc4b3cf6a9447714cfcd0,154,155,,,260,FAT được sử dụng để quản lý các khối nhớ (blocks/clusters) trong vùng dữ liệu của bộ nhớ lưu trữ l Khối nhớ đang sử dụng l Phân phối cho từng file/thư mục l Khối nhớ tự do l Khối nhớ bị hỏng Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Mục đích
2d1f518956cdc4b3cf6a9447714cfcd0:155,2d1f518956cdc4b3cf6a9447714cfcd0,155,156,,,360,"DATA #2 #3 #4 #5 #6 #7 #8 #9 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Phương pháp FAT gồm nhiều phần tử l Mỗi phần tử có thể 12bit, 16bit, 32bit l Mỗi phần tử ứng với 1 khối (cluster) trên vùng dữ liệu l 2 phần tử đầu (0,1) có ý nghĩa đặc biệt l Khuôn dạng đĩa, Bit shutdown, Bit diskerrror l Phần tử thứ 2 ứng với cluster đầu của phần Data"
2d1f518956cdc4b3cf6a9447714cfcd0:156,2d1f518956cdc4b3cf6a9447714cfcd0,156,157,,,645,"FAT[(32)16]12 Ý nghĩa [(0000)0]000h Cluster tương ứng tự do [(0000)0]001h Giá trị không sửdụng [(0000)0]002h →[(0FFF)F]FEFh Cluster đang được sử dụng. Giá trị đóng vai trò con trỏ, trỏ tới cluster tiếp theo củafile [(0FFF)F]FF0h Các giá trị để dành, chưa được sử dụng →[(0FFF)F]FF6h [(0FFF)F]FF7h Đánh dấu cluster tương ứng bị hỏng [(0FFF)F]FF8h→ →[(0FFF)F]FFFh Cluster đang đc sử dụng và là cluster cuối cùng của file (EOC:End Of Cluster chain). Thực tế thường dùng giá trị [(0FFF)F]FFFh Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Cài đặt Mỗi phần tử của bảng FAT mang một giá trị đặc trưng cho tính chất của cluster tương ứng"
2d1f518956cdc4b3cf6a9447714cfcd0:157,2d1f518956cdc4b3cf6a9447714cfcd0,157,158,,,321,Root entry #12 #13 #14 #15 #16 #17 #18 #19 #20 #21 ABC TXT A Time Date 008 Size FAT 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 Special values 03 04 05 FFF 00 00 09 10 12 FF7 15 00 00 16 FFF 00 21 FFF #2 #3 #4 #5 #6 #7 #8 #9 #10 #11 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Liên kết các cluster DATA
2d1f518956cdc4b3cf6a9447714cfcd0:158,2d1f518956cdc4b3cf6a9447714cfcd0,158,159,,,321,Root entry values Special 03 04 05 FFF 00 00 09 10 12 FF7 15 00 00 16 FFF 00 21 FFF DATA #2 #3 #4 #5 #6 #7 #8 #9 #10 #11 #12 #13 #14 #15 #16 #17 #18 #19 #20 #21 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Liên kết các cluster ABC TXT A Time Date 008 Size FAT 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
2d1f518956cdc4b3cf6a9447714cfcd0:159,2d1f518956cdc4b3cf6a9447714cfcd0,159,160,,,320,Root entry values Special 03 04 05 FFF 00 00 09 10 12 FF7 15 00 00 16 FFF 00 21FFF DATA #2 #3 #4 #5 #6 #7 #8 #9 #10 #11 #12 #13 #14 #15 #16 #17 #18 #19 #20 #21 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Liên kết các cluster ABC TXT A Time Date 008 Size FAT 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
2d1f518956cdc4b3cf6a9447714cfcd0:160,2d1f518956cdc4b3cf6a9447714cfcd0,160,161,,,320,Root entry values Special 03 04 05 FFF 00 00 09 10 12 FF7 15 00 00 16 FFF 00 21FFF DATA #2 #3 #4 #5 #6 #7 #8 #9 #10 #11 #12 #13 #14 #15 #16 #17 #18 #19 #20 #21 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Liên kết các cluster ABC TXT A Time Date 008 Size FAT 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
2d1f518956cdc4b3cf6a9447714cfcd0:161,2d1f518956cdc4b3cf6a9447714cfcd0,161,162,,,321,Root entry values Special 03 04 05 FFF 00 00 09 10 12 FF7 15 00 00 16 FFF 00 21 FFF DATA #2 #3 #4 #5 #6 #7 #8 #9 #10 #11 #12 #13 #14 #15 #16 #17 #18 #19 #20 #21 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Liên kết các cluster ABC TXT A Time Date 008 Size FAT 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
2d1f518956cdc4b3cf6a9447714cfcd0:162,2d1f518956cdc4b3cf6a9447714cfcd0,162,163,,,620,"Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Ví dụ: Đọc một sector của FAT32 #include <windows.h> #include <stdio.h> int main(int argc, char *argv[]){ HANDLE hDisk; BYTE Buf[512]; DWORD FAT[128]; WORD FATAddr; DWORD byteread, i; hDisk = CreateFile(""\\\\.\\F:"", GENERIC_READ, FILE_SHARE_READ|FILE_SHARE_WRITE, NULL, OPEN_EXISTING,0,NULL); ReadFile(hDisk,Buf,512,&byteread,NULL); memcpy(&FATAddr,&Buf[14],2);//Offset 14 Sector truoc FAT SetFilePointer(hDisk,FATAddr * 512, NULL,FILE_BEGIN); ReadFile(hDisk,FAT,512,&byteread,NULL); for(i=0;i<128;i++) printf("" %08X "",FAT[i]); CloseHandle(hDisk); return 0; }"
2d1f518956cdc4b3cf6a9447714cfcd0:163,2d1f518956cdc4b3cf6a9447714cfcd0,163,164,,,118,A Root entry 90 / 107 Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.2 Bảng FAT Ví dụ: Sector đầu của một FAT32 FAT
2d1f518956cdc4b3cf6a9447714cfcd0:164,2d1f518956cdc4b3cf6a9447714cfcd0,164,165,,,110,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT l Boot sector l Bảng FAT (File Allocation Table) l Thư mục gốc
2d1f518956cdc4b3cf6a9447714cfcd0:165,2d1f518956cdc4b3cf6a9447714cfcd0,165,166,,,544,Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Cấu trúc thư mục gốc l Bảng gồm các bản ghi file l Mỗi bản ghi có kích thước 32 bytes l Chứa các thông tin liên quan tới một file/thư mục/ nhãn đĩa l Hệ thống FAT12/FAT16 l Thư mục gốc nằm ngay sau các bảng FAT l Kích thước = Số phần tử tối đa trong thư mục gốc * 32 l Hệ thống FAT32 l Vị trí được xác định dựa vào BPB l Trường 18: Số hiệu cluster đầu của ROOT l Kích thước không xác định l Hỗ trợ tên file dài (LFN: Long File Name) l Một file có thể sử dụng nhiều hơn một phần tử
2d1f518956cdc4b3cf6a9447714cfcd0:166,2d1f518956cdc4b3cf6a9447714cfcd0,166,167,,,682,"Stt Ofs Size Ý nghĩa 1 0 8B Tên file 2 8 3B Phần mở rộng 3 11 1B Thuộc tính của file 4 12 10B Không dùng với FAT12/FAT16. Sử dụng với FAT32 4.1 12 1B Để dành 4.2 13 1B Thời điểm tạo file, theo đơn vị 10ms 4.3 14 1W Thời điểm tạo file (giờ - phút - giây ) 4.4 16 1W Ngày tạo file (tạo bởi ứng dụng hoặc bởi copy sang) 4.5 18 1W Ngày truy nhập cu6i 4.6 20 1W Số hiệu cluster bắt đầu của file(FAT32: Phần cao) 5 22 1W Thời gian cập nhật cuối cùng 6 24 1W Ngày cập nhật cuối (không y/cầu sau ngày tạo file) 7 26 1W Số hiệu cluster bắt đầu của file (FAT32: Phần thấp) 8 28 1DW Kích thước tính bằng byte Chương 4: Quản lý hệ thống file 4. Hệ thống FAT 4.3 Thư mục gốc Cấu trúc một phần tử"
